"query_name","source_taxon_name","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","consumer","reported_consumer","resource_name","resource_species","species_level","self_link","resource_key_all"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q108531508","Niphargus arolaensis","Ecdysozoa | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Niphargidae | Niphargus | Niphargus arolaensis","Lepomis gibbosus","Lepomis gibbosus","Niphargus arolaensis","Niphargus arolaensis",TRUE,FALSE,"niphargus arolaensis"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q13896988","Niphargus auerbachi","Ecdysozoa | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Niphargidae | Niphargus | Niphargus auerbachi","Lepomis gibbosus","Lepomis gibbosus","Niphargus auerbachi","Niphargus auerbachi",TRUE,FALSE,"niphargus auerbachi"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q13897056","Niphargus brixianus","Ecdysozoa | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Niphargidae | Niphargus | Niphargus brixianus","Lepomis gibbosus","Lepomis gibbosus","Niphargus brixianus","Niphargus brixianus",TRUE,FALSE,"niphargus brixianus"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q107092721","Niphargus caspary","Ecdysozoa | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Niphargidae | Niphargus | Niphargus caspary","Lepomis gibbosus","Lepomis gibbosus","Niphargus caspary","Niphargus caspary",TRUE,FALSE,"niphargus caspary"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q3342094","Niphargus fontanus","Ecdysozoa | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Niphargidae | Niphargus | Niphargus fontanus","Lepomis gibbosus","Lepomis gibbosus","Niphargus fontanus","Niphargus fontanus",TRUE,FALSE,"niphargus fontanus"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","COL:47FZX","Niphargus foreli","Eukaryota | Animalia | Arthropoda | Crustacea | Malacostraca | Amphipoda | Senticaudata | Gammarida | Crangonyctidira | Crangonyctoidea | Niphargidae | Niphargus | Niphargus foreli","Lepomis gibbosus","Lepomis gibbosus","Niphargus foreli","Niphargus foreli",TRUE,FALSE,"niphargus foreli"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q13897344","Niphargus inopinatus","Ecdysozoa | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Niphargidae | Niphargus | Niphargus inopinatus","Lepomis gibbosus","Lepomis gibbosus","Niphargus inopinatus","Niphargus inopinatus",TRUE,FALSE,"niphargus inopinatus"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q13897415","Niphargus laisi","Ecdysozoa | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Niphargidae | Niphargus | Niphargus laisi","Lepomis gibbosus","Lepomis gibbosus","Niphargus laisi","Niphargus laisi",TRUE,FALSE,"niphargus laisi"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q107092971","Niphargus muotae","Ecdysozoa | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Niphargidae | Niphargus | Niphargus muotae","Lepomis gibbosus","Lepomis gibbosus","Niphargus muotae","Niphargus muotae",TRUE,FALSE,"niphargus muotae"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q107092972","Niphargus murimali","Ecdysozoa | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Niphargidae | Niphargus | Niphargus murimali","Lepomis gibbosus","Lepomis gibbosus","Niphargus murimali","Niphargus murimali",TRUE,FALSE,"niphargus murimali"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q13897707","Niphargus puteanus","Ecdysozoa | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Niphargidae | Niphargus | Niphargus puteanus","Lepomis gibbosus","Lepomis gibbosus","Niphargus puteanus","Niphargus puteanus",TRUE,FALSE,"niphargus puteanus"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q13897725","Niphargus rhenorhodanensis","Ecdysozoa | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Niphargidae | Niphargus | Niphargus rhenorhodanensis","Lepomis gibbosus","Lepomis gibbosus","Niphargus rhenorhodanensis","Niphargus rhenorhodanensis",TRUE,FALSE,"niphargus rhenorhodanensis"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q13897777","Niphargus setiferus","Ecdysozoa | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Niphargidae | Niphargus | Niphargus setiferus","Lepomis gibbosus","Lepomis gibbosus","Niphargus setiferus","Niphargus setiferus",TRUE,FALSE,"niphargus setiferus"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q13897831","Niphargus stygius","Ecdysozoa | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Niphargidae | Niphargus | Niphargus stygius","Lepomis gibbosus","Lepomis gibbosus","Niphargus stygius","Niphargus stygius",TRUE,FALSE,"niphargus stygius"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q107093105","Niphargus styx","Ecdysozoa | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Niphargidae | Niphargus | Niphargus styx","Lepomis gibbosus","Lepomis gibbosus","Niphargus styx","Niphargus styx",TRUE,FALSE,"niphargus styx"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q13897873","Niphargus thienemanni","Ecdysozoa | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Niphargidae | Niphargus | Niphargus thienemanni","Lepomis gibbosus","Lepomis gibbosus","Niphargus thienemanni","Niphargus thienemanni",TRUE,FALSE,"niphargus thienemanni"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q107093123","Niphargus thuringius","Ecdysozoa | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Niphargidae | Niphargus | Niphargus thuringius","Lepomis gibbosus","Lepomis gibbosus","Niphargus thuringius","Niphargus thuringius",TRUE,FALSE,"niphargus thuringius"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q96378964","Niphargus tonywhitteni","Ecdysozoa | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Niphargidae | Niphargus | Niphargus tonywhitteni","Lepomis gibbosus","Lepomis gibbosus","Niphargus tonywhitteni","Niphargus tonywhitteni",TRUE,FALSE,"niphargus tonywhitteni"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q13897917","Niphargus virei","Ecdysozoa | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Niphargidae | Niphargus | Niphargus virei","Lepomis gibbosus","Lepomis gibbosus","Niphargus virei","Niphargus virei",TRUE,FALSE,"niphargus virei"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","EOL:484644","Notidobia ciliaris","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Trichoptera | Integripalpia | Brevitentoria | Sericostomatoidea | Sericostomatidae | Notidobia | Notidobia ciliaris","Lepomis gibbosus","Lepomis gibbosus","Notidobia ciliaris","Notidobia ciliaris",TRUE,FALSE,"notidobia ciliaris"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q10603668","Notonecta lutea","Hemiptera | Heteroptera | Nepomorpha | Notonectidae | Notonectinae | Notonecta | Notonecta lutea","Lepomis gibbosus","Lepomis gibbosus","Notonecta lutea","Notonecta lutea",TRUE,FALSE,"notonecta lutea"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","EOL:612774","Notonecta maculata","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Paraneoptera | Hemiptera | Heteroptera | Nepomorpha | Notonectoidea | Notonectidae | Notonectinae | Notonectini | Notonecta | Notonecta subgen. Notonecta | Notonecta maculata","Lepomis gibbosus","Lepomis gibbosus","Notonecta maculata","Notonecta maculata",TRUE,FALSE,"notonecta maculata"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","COL:6SBCK","Notonecta obliqua","Eukaryota | Animalia | Arthropoda | Hexapoda | Insecta | Hemiptera | Heteroptera | Nepomorpha | Notonectoidea | Notonectidae | Notonectinae | Notonectini | Notonecta | Notonecta | Notonecta obliqua","Lepomis gibbosus","Lepomis gibbosus","Notonecta obliqua","Notonecta obliqua",TRUE,FALSE,"notonecta obliqua"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q10603676","Notonecta reuteri","Hemiptera | Heteroptera | Nepomorpha | Notonectidae | Notonectinae | Notonecta | Notonecta reuteri","Lepomis gibbosus","Lepomis gibbosus","Notonecta reuteri","Notonecta reuteri",TRUE,FALSE,"notonecta reuteri"
"Lepomis gibbosus","Lepomis gibbosus","eats","NCBI:881685","Notonecta undulata","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Paraneoptera | Hemiptera | Prosorrhyncha | Heteroptera | Euheteroptera | Neoheteroptera | Panheteroptera | Nepomorpha | Notonectidae | Notonectinae | Notonecta | Notonecta undulata","Lepomis gibbosus","Lepomis gibbosus","Notonecta undulata","Notonecta undulata",TRUE,FALSE,"notonecta undulata"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","COL:47X27","Notonecta viridis","Eukaryota | Animalia | Arthropoda | Hexapoda | Insecta | Hemiptera | Heteroptera | Nepomorpha | Notonectoidea | Notonectidae | Notonectinae | Notonectini | Notonecta | Notonecta | Notonecta viridis","Lepomis gibbosus","Lepomis gibbosus","Notonecta viridis","Notonecta viridis",TRUE,FALSE,"notonecta viridis"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","EOL:617","Notonectidae","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Paraneoptera | Hemiptera | Heteroptera | Nepomorpha | Notonectoidea | Notonectidae","Lepomis gibbosus","Lepomis gibbosus","Notonectidae",,FALSE,FALSE,"notonectidae"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","EOL:3061910","Obesogammarus crassus","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Multicrustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Senticaudata | Gammarida | Gammaridira | Gammaroidea | Pontogammaridae | Obesogammarus | Obesogammarus crassus","Lepomis gibbosus","Lepomis gibbosus","Obesogammarus crassus","Obesogammarus crassus",TRUE,FALSE,"obesogammarus crassus"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q13906890","Obesogammarus obesus","Ecdysozoa | Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Gammaridae | Obesogammarus | Obesogammarus obesus","Lepomis gibbosus","Lepomis gibbosus","Obesogammarus obesus","Obesogammarus obesus",TRUE,FALSE,"obesogammarus obesus"
"Lepomis gibbosus","Lepomis gibbosus","eats","EOL:952","Odonata","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Odonata","Lepomis gibbosus","Lepomis gibbosus","Odonata",,FALSE,FALSE,"odonata"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","EOL:594931","Odontocerum albicorne","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Trichoptera | Integripalpia | Brevitentoria | Leptoceroidea | Odontoceridae | Odontocerum | Odontocerum albicorne","Lepomis gibbosus","Lepomis gibbosus","Odontocerum albicorne","Odontocerum albicorne",TRUE,FALSE,"odontocerum albicorne"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q13849323","Odontomesa fulva","Diptera | Nematocera | Culicomorpha | Chironomoidea | Chironomidae | Odontomesa | Odontomesa fulva","Lepomis gibbosus","Lepomis gibbosus","Odontomesa fulva","Odontomesa fulva",TRUE,FALSE,"odontomesa fulva"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q2991549","Oecetis testacea","Amphiesmenoptera | Trichoptera | Leptoceroidea | Leptoceridae | Oecetis | Oecetis testacea","Lepomis gibbosus","Lepomis gibbosus","Oecetis testacea","Oecetis testacea",TRUE,FALSE,"oecetis testacea"
"Lepomis gibbosus","Lepomis gibbosus","eats","NCBI:6381","Oligochaeta","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Spiralia | Lophotrochozoa | Annelida | Clitellata | Oligochaeta","Lepomis gibbosus","Lepomis gibbosus","Oligochaeta",,FALSE,FALSE,"oligochaeta"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q3460879","Oligostomis reticulata","Amphiesmenoptera | Trichoptera | Phryganeoidea | Phryganeidae | Oligostomis | Oligostomis reticulata","Lepomis gibbosus","Lepomis gibbosus","Oligostomis reticulata","Oligostomis reticulata",TRUE,FALSE,"oligostomis reticulata"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","EOL:484466","Oligotricha striata","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Amphiesmenoptera | Trichoptera | Integripalpia | Plenitentoria | Phryganeoidea | Phryganeidae | Oligotricha | Oligotricha striata","Lepomis gibbosus","Lepomis gibbosus","Oligotricha striata","Oligotricha striata",TRUE,FALSE,"oligotricha striata"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","COL:67WC","Omalotheca","Eukaryota | Plantae | Pteridobiotina | Tracheophyta | Magnoliopsida | Asterales | Asteraceae | Asteroideae | Gnaphalieae | Antennariinae | Omalotheca","Lepomis gibbosus","Lepomis gibbosus","Omalotheca",,FALSE,FALSE,"omalotheca"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","COL:49R9F","Onychogomphus forcipatus","Eukaryota | Animalia | Arthropoda | Hexapoda | Insecta | Odonata | Anisoptera | Gomphoidea | Gomphidae | Onychogomphus | Onychogomphus forcipatus","Lepomis gibbosus","Lepomis gibbosus","Onychogomphus forcipatus","Onychogomphus forcipatus",TRUE,FALSE,"onychogomphus forcipatus"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","COL:74LWQ","Onychogomphus uncatus","Eukaryota | Animalia | Arthropoda | Hexapoda | Insecta | Odonata | Anisoptera | Gomphoidea | Gomphidae | Onychogomphus | Onychogomphus uncatus","Lepomis gibbosus","Lepomis gibbosus","Onychogomphus uncatus","Onychogomphus uncatus",TRUE,FALSE,"onychogomphus uncatus"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q942217","Ophiogomphus cecilia","Ecdysozoa | Arthropoda | Hexapoda | Insecta | Dicondylia | Pterygota | Palaeoptera | Odonatoptera | Odonata | Anisoptera | Gomphidae | Ophiogomphus | Ophiogomphus cecilia","Lepomis gibbosus","Lepomis gibbosus","Ophiogomphus cecilia","Ophiogomphus cecilia",TRUE,FALSE,"ophiogomphus cecilia"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","no:match","Orechtochilus villosus","","Lepomis gibbosus","Lepomis gibbosus","Orechtochilus villosus",,FALSE,FALSE,"orechtochilus villosus"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q5388766","Oreodytes davisii","Coleoptera | Adephaga | Dytiscidae | Oreodytes | Oreodytes davisii","Lepomis gibbosus","Lepomis gibbosus","Oreodytes davisii","Oreodytes davisii",TRUE,FALSE,"oreodytes davisii"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q2644952","Oreodytes sanmarkii","Coleoptera | Adephaga | Dytiscidae | Oreodytes | Oreodytes sanmarkii","Lepomis gibbosus","Lepomis gibbosus","Oreodytes sanmarkii","Oreodytes sanmarkii",TRUE,FALSE,"oreodytes sanmarkii"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","EOL:1171241","Oreodytes septentrionalis","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Coleoptera | Adephaga | Dytiscidae | Oreodytes | Oreodytes septentrionalis","Lepomis gibbosus","Lepomis gibbosus","Oreodytes septentrionalis","Oreodytes septentrionalis",TRUE,FALSE,"oreodytes septentrionalis"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","EOL:745306","Orthocladius consobrinus","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Diptera | Culicomorpha | Chironomidae | Orthocladius | Orthocladius consobrinus","Lepomis gibbosus","Lepomis gibbosus","Orthocladius consobrinus","Orthocladius consobrinus",TRUE,FALSE,"orthocladius consobrinus"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","EOL:745326","Orthocladius frigidus","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Hexapoda | Insecta | Pterygota | Neoptera | Endopterygota | Diptera | Culicomorpha | Chironomidae | Orthocladius | Orthocladius frigidus","Lepomis gibbosus","Lepomis gibbosus","Orthocladius frigidus","Orthocladius frigidus",TRUE,FALSE,"orthocladius frigidus"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q13850092","Orthocladius fuscimanus","Diptera | Nematocera | Culicomorpha | Chironomoidea | Chironomidae | Orthocladiinae | Orthocladiini | Orthocladius | Orthocladius fuscimanus","Lepomis gibbosus","Lepomis gibbosus","Orthocladius fuscimanus","Orthocladius fuscimanus",TRUE,FALSE,"orthocladius fuscimanus"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q14426465","Orthocladius mixtus","Diptera | Nematocera | Culicomorpha | Chironomoidea | Chironomidae | Orthocladiinae | Orthocladiini | Orthocladius | Orthocladius mixtus","Lepomis gibbosus","Lepomis gibbosus","Orthocladius mixtus","Orthocladius mixtus",TRUE,FALSE,"orthocladius mixtus"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","NCBI:1278991","Orthocladius oblidens","root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Endopterygota | Diptera | Nematocera | Culicomorpha | Chironomoidea | Chironomidae | Orthocladiinae | Orthocladius | Orthocladius oblidens","Lepomis gibbosus","Lepomis gibbosus","Orthocladius oblidens","Orthocladius oblidens",TRUE,FALSE,"orthocladius oblidens"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q13850091","Orthocladius olivaceus","Diptera | Nematocera | Culicomorpha | Chironomoidea | Chironomidae | Orthocladiinae | Orthocladiini | Orthocladius | Orthocladius olivaceus","Lepomis gibbosus","Lepomis gibbosus","Orthocladius olivaceus","Orthocladius olivaceus",TRUE,FALSE,"orthocladius olivaceus"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q13850146","Orthocladius rivicola","Diptera | Nematocera | Culicomorpha | Chironomoidea | Chironomidae | Orthocladiinae | Orthocladiini | Orthocladius | Orthocladius rivicola","Lepomis gibbosus","Lepomis gibbosus","Orthocladius rivicola","Orthocladius rivicola",TRUE,FALSE,"orthocladius rivicola"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q13850079","Orthocladius rivinus","Diptera | Nematocera | Culicomorpha | Chironomoidea | Chironomidae | Orthocladiinae | Orthocladiini | Orthocladius | Orthocladius rivinus","Lepomis gibbosus","Lepomis gibbosus","Orthocladius rivinus","Orthocladius rivinus",TRUE,FALSE,"orthocladius rivinus"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q13850145","Orthocladius rivulorum","Diptera | Nematocera | Culicomorpha | Chironomoidea | Chironomidae | Orthocladiinae | Orthocladiini | Orthocladius | Orthocladius rivulorum","Lepomis gibbosus","Lepomis gibbosus","Orthocladius rivulorum","Orthocladius rivulorum",TRUE,FALSE,"orthocladius rivulorum"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q13850078","Orthocladius rubicundus","Diptera | Nematocera | Culicomorpha | Chironomoidea | Chironomidae | Orthocladiinae | Orthocladiini | Orthocladius | Orthocladius rubicundus","Lepomis gibbosus","Lepomis gibbosus","Orthocladius rubicundus","Orthocladius rubicundus",TRUE,FALSE,"orthocladius rubicundus"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q2126635","Orthotrichia angustella","Amphiesmenoptera | Trichoptera | Integripalpia | Hydroptiloidea | Hydroptilidae | Orthotrichia | Orthotrichia angustella","Lepomis gibbosus","Lepomis gibbosus","Orthotrichia angustella","Orthotrichia angustella",TRUE,FALSE,"orthotrichia angustella"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q2475346","Orthotrichia costalis","Amphiesmenoptera | Trichoptera | Integripalpia | Hydroptiloidea | Hydroptilidae | Orthotrichia | Orthotrichia costalis","Lepomis gibbosus","Lepomis gibbosus","Orthotrichia costalis","Orthotrichia costalis",TRUE,FALSE,"orthotrichia costalis"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q1999436","Orthotrichia tragetti","Amphiesmenoptera | Trichoptera | Integripalpia | Hydroptiloidea | Hydroptilidae | Orthotrichia | Orthotrichia tragetti","Lepomis gibbosus","Lepomis gibbosus","Orthotrichia tragetti","Orthotrichia tragetti",TRUE,FALSE,"orthotrichia tragetti"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","COL:DRB","Osmylidae","Eukaryota | Animalia | Arthropoda | Hexapoda | Insecta | Neuroptera | Osmylidae","Lepomis gibbosus","Lepomis gibbosus","Osmylidae",,FALSE,FALSE,"osmylidae"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q1305432","Osmylus fulvicephalus","Neuropterida | Neuroptera | Osmylidae | Osmylinae | Osmylus | Osmylus fulvicephalus","Lepomis gibbosus","Lepomis gibbosus","Osmylus fulvicephalus","Osmylus fulvicephalus",TRUE,FALSE,"osmylus fulvicephalus"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","PBDB:34881","Osteichthyes","Life | Eukaryota | Opisthokonta | Animalia | Bilateria | Eubilateria | Deuterostomia | Chordata | Vertebrata | Gnathostomata | Osteichthyes","Lepomis gibbosus","Lepomis gibbosus","Osteichthyes",,FALSE,FALSE,"osteichthyes"
"Lepomis gibbosus","Lepomis gibbosus","eats","EOL:1456","Ostracoda","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Oligostraca | Ostracoda","Lepomis gibbosus","Lepomis gibbosus","Ostracoda",,FALSE,FALSE,"ostracoda"
"Lepomis gibbosus","Lepomis gibbosus","eats","no:match","other benth. invertebrates","","Lepomis gibbosus","Lepomis gibbosus","other benth. invertebrates",,FALSE,FALSE,"other benth. invertebrates"
"Lepomis gibbosus","Lepomis gibbosus","eats","no:match","other plants","","Lepomis gibbosus","Lepomis gibbosus","other plants",,FALSE,FALSE,"other plants"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q3026017","Oxyethira falcata","Amphiesmenoptera | Trichoptera | Integripalpia | Hydroptiloidea | Hydroptilidae | Hydroptilinae | Hydroptilini | Oxyethira | Oxyethira falcata","Lepomis gibbosus","Lepomis gibbosus","Oxyethira falcata","Oxyethira falcata",TRUE,FALSE,"oxyethira falcata"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q303854","Oxyethira flavicornis","Amphiesmenoptera | Trichoptera | Integripalpia | Hydroptiloidea | Hydroptilidae | Hydroptilinae | Hydroptilini | Oxyethira | Oxyethira flavicornis","Lepomis gibbosus","Lepomis gibbosus","Oxyethira flavicornis","Oxyethira flavicornis",TRUE,FALSE,"oxyethira flavicornis"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q2280105","Oxyethira simplex","Amphiesmenoptera | Trichoptera | Integripalpia | Hydroptiloidea | Hydroptilidae | Hydroptilinae | Hydroptilini | Oxyethira | Oxyethira simplex","Lepomis gibbosus","Lepomis gibbosus","Oxyethira simplex","Oxyethira simplex",TRUE,FALSE,"oxyethira simplex"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","no:match","P. major","","Lepomis gibbosus","Lepomis gibbosus","P. major",,FALSE,FALSE,"p. major"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","no:match","P. remata","","Lepomis gibbosus","Lepomis gibbosus","P. remata",,FALSE,FALSE,"p. remata"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","no:match","P. vulgaris","","Lepomis gibbosus","Lepomis gibbosus","P. vulgaris",,FALSE,FALSE,"p. vulgaris"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","EOL:1021882","Pacifastacus leniusculus","Life | Cellular Organisms | Eukaryota | Opisthokonta | Metazoa | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Pancrustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Pleocyemata | Astacidea | Astacoidea | Astacidae | Pacifastacus | Pacifastacus leniusculus","Lepomis gibbosus","Lepomis gibbosus","Pacifastacus leniusculus","Pacifastacus leniusculus",TRUE,FALSE,"pacifastacus leniusculus"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","COL:6TKP6","Pagastiella orophila","Eukaryota | Animalia | Arthropoda | Hexapoda | Insecta | Diptera | Chironomidae | Chironominae | Chironomini | Pagastiella | Pagastiella orophila","Lepomis gibbosus","Lepomis gibbosus","Pagastiella orophila","Pagastiella orophila",TRUE,FALSE,"pagastiella orophila"
"Lepomis gibbosus","Lepomis gibbosus","preysOn","WD:Q2669432","Parachiona picicornis","Amphiesmenoptera | Trichoptera | Integripalpia | Limnephiloidea | Limnephilidae | Parachiona | Parachiona picicornis","Lepomis gibbosus","Lepomis gibbosus","Parachiona picicornis","Parachiona picicornis",TRUE,FALSE,"parachiona picicornis"
